sentiment,tweet_id,date,text,year,month,day_of_week,hour
1,1795086268,2009-05-14 07:07:59,@EllerYeller for the ratio of updates to @replies... i AM talking to myself. good one ,2009,5,3,7
0,1686505319,2009-05-03 05:42:55,9:00 am at office.  It's Sunday man ,2009,5,6,5
0,2245626498,2009-06-19 16:24:22,"Hectic day: worked, tidied up new office, fixed phone line, went 2 the vet, moved stuff, did sum dyi in house, &amp; now work. ",2009,6,4,16
1,1833802591,2009-05-18 00:30:45,@DavidArchie hello david  im from the philippines.. take care and God bless you always!! ,2009,5,0,0
0,2055333436,2009-06-06 09:07:32,I freaked out 'cause I thought school was on the 8th na. ) That was so going to ruin my MS thing. ,2009,6,5,9
0,2187157887,2009-06-15 19:52:29,Tired of being bitchy ,2009,6,0,19
0,2229064816,2009-06-18 15:14:13,last exam 2mow peeps then off to ldn for the script its politics synoptic which truth be told dnt feel that ready for and its f**k hard ,2009,6,3,15
0,2257633883,2009-06-20 14:38:56,@girltarist yes mam! No wristband though  are you?,2009,6,5,14
0,1691777273,2009-05-03 18:35:14,@stacks111 I love NYC!! LOL I wish i lived there too! ,2009,5,6,18
0,2211122686,2009-06-17 12:27:43,at schOOl sO diisapOiinTeD... i thOught i hav3 a chaNCe wiitH him..GueSS nOt ,2009,6,2,12
1,1993666147,2009-06-01 10:44:32,@allenlesDALLEN5 YOU ARE STILL A SLACKER  BUT I LOVE YOU,2009,6,0,10
0,2196588884,2009-06-16 12:40:18,@Orchidflower i drown it in r win arliar  an as u  not yt bdhaving,2009,6,1,12
0,2195824471,2009-06-16 11:39:13,@Sparkly_Devil1 Not when you eat as many as I have  I'm so fat ,2009,6,1,11
0,1998188717,2009-06-01 18:08:19,Having some serious tech difficulties getting on my show ,2009,6,0,18
0,2248280331,2009-06-19 20:22:41,@icepole41  why not?,2009,6,4,20
0,1993135523,2009-06-01 09:53:21,@Nickienew you're so right nickie. This is horrible ,2009,6,0,9
0,2226553207,2009-06-18 12:05:39,gutted i cant manage little italy's tonight  but i fear i would see it again if i went...feeling like shite right now.,2009,6,3,12
0,2257838119,2009-06-20 14:58:36,"@laurafrances Right back at ya pal, turning down nights out because i have no money ",2009,6,5,14
0,2262613196,2009-06-20 22:52:01,MY phone gave up on me and died  @carmenluvsbball YOU KILLED MY PHONE WITH YOUR TXT!!!,2009,6,5,22
0,1752316858,2009-05-09 21:35:44,"i wanna meet my d-boy ASAP ok  im missing him. btw, i bet he and pierre were together on p's bday.",2009,5,5,21
1,1979216381,2009-05-31 02:06:12,"Try to cook some pajjeee ,,(gaunjee ) after a not well week ",2009,5,6,2
0,2184943480,2009-06-15 16:39:00,@kmbmac mines the diploma friggen scared kate. i have an in-class la essay tomorrow ,2009,6,0,16
0,1985264287,2009-05-31 16:45:51,is not looking forward to the maths exam tomorrow ,2009,5,6,16
0,1753359032,2009-05-10 01:15:09,@DontEverThink I think gloves and mittens are quite challenging lol ,2009,5,6,1
1,2043954913,2009-06-05 08:39:33,@fundmyfund Tx Mark...$HANS ugly breakdown popped on my radar... I see support @30 no position yet just watching ,2009,6,4,8
0,1988817672,2009-05-31 23:27:46,is up earli  But on a plus side it is my last week off college ,2009,5,6,23
0,2215191223,2009-06-17 17:48:13,What a song right? dirtttyyy. WELL! Mom's off too work. home alone for me ,2009,6,2,17
1,2050152831,2009-06-05 18:09:40,....*sniffles* still got the flu... don't feel like eating -_- nor going out... basically I want to rot on my bed till the flu goes away ,2009,6,4,18
0,1997141580,2009-06-01 16:19:38,How am i going to get them to forgive me ? ,2009,6,0,16
1,2066867980,2009-06-07 11:19:11,@marriageman Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip ,2009,6,6,11
0,2050286815,2009-06-05 18:24:03,@sal_Mor Is all what necessary?? I'm in pain ,2009,6,4,18
0,2239532486,2009-06-19 08:39:32,@spacecase517  im hungry now damn i should have taken the money ,2009,6,4,8
1,2182783528,2009-06-15 13:37:51,@timTech tweet correction. hope you're ,2009,6,0,13
1,2054767045,2009-06-06 08:02:39,@detonatR Haha did you see me on the stream?  We got awesome hats and zip ups too. But thank you sir,2009,6,5,8
1,1979122013,2009-05-31 01:43:39,Someone wrote &quot;TEGAL I'm coming&quot; in his facebook status a moment ago which make me LOL. Hahaha ,2009,5,6,1
0,2216714123,2009-06-17 19:52:09,"one more so cloooooseeeeeeee, then a week off, then summer school ",2009,6,2,19
1,1990080067,2009-06-01 03:48:54,watching LIFE on mysoju~ ,2009,6,0,3
0,1965963330,2009-05-29 16:52:09,@jimsissy end count  *hangs head lower*,2009,5,4,16
1,1880226276,2009-05-22 00:30:50,@taylorswift13 Taylor your concert tonight in PHX was unbelievable. It was by far the best concert i've been to   Thank you!!!!,2009,5,4,0
1,1958075290,2009-05-29 02:34:33,"@McRbloodchild I know, I couldn't stop listening to it ",2009,5,4,2
1,1565262882,2009-04-20 06:19:37,"@pinkkippo pic now, please ",2009,4,0,6
1,1997273952,2009-06-01 16:33:38,"In case, later on, anyone wonders what this Elevator Trick thing is about, I've made a nice new button for my home page ",2009,6,0,16
1,1573477314,2009-04-21 01:21:22,@happilyblissed that's pretty soon! the worst will be over soon Rin! ,2009,4,1,1
1,1469108214,2009-04-07 05:14:04,"@thomasjkeeley dayton ohio tea party held at courthouse square, downtown dayton.  ",2009,4,1,5
1,1975281677,2009-05-30 14:49:50,Is hangin down on lake wa in madison park w/the girls.  ,2009,5,5,14
1,1753551897,2009-05-10 02:12:40,@jequalo tweeten maar ,2009,5,6,2
0,1973806296,2009-05-30 11:52:17,Really want an inFamous costume for Home. ,2009,5,5,11
1,1825371332,2009-05-17 05:27:09,@white_eagle I disagree with you. Naruto is better. ,2009,5,6,5
1,1751249554,2009-05-09 19:00:44,@mpool are you call that winning? ,2009,5,5,19
0,2261228480,2009-06-20 20:27:49,"Well, It's bedtime for this bonzo, gotta work tomorrow ",2009,6,5,20
1,1964603439,2009-05-29 14:30:09,@iamdiddy  is a million followers platinum status? ,2009,5,4,14
0,2183245771,2009-06-15 14:14:37,@cecraig1 said i tweet too much...is that true? ,2009,6,0,14
1,1979496352,2009-05-31 03:17:55,I went swimming and walking in the rain. ,2009,5,6,3
0,2185888139,2009-06-15 18:03:04,@jakeashley hurry up n finish  work theen... humph... im soooooo lonely  p.s im still in your bed,2009,6,0,18
0,1966129469,2009-05-29 17:10:41,@deegirl825 you're just unhappy to return to occupying the same city as me  I am cry now too.,2009,5,4,17
1,2056895007,2009-06-06 11:59:49,ewww i feel disgusting ... but Twitter makes me HAPPY ,2009,6,5,11
1,1989874246,2009-06-01 03:06:39,"Going to bed now, g'night y'all! Or actually good morning! ",2009,6,0,3
0,2012946849,2009-06-02 21:36:02,@CarnivalCruise We just missed mex cause of swine flu. Went to Vancouver instead on the Splendor 5/10.  Need sun and swim with dolphins!,2009,6,1,21
1,2174569582,2009-06-14 22:49:56,"I is home now, talking to saigey on MSN and watching family guy on lappy  So tierd tho",2009,6,6,22
1,1675755908,2009-05-01 20:15:25,"Everyone please follow @chanelwestcoast she needs 1,000 more friends. ",2009,5,4,20
1,1985365827,2009-05-31 16:58:07,..another team goal saved by SkyBlue ,2009,5,6,16
1,1976167931,2009-05-30 16:44:10,and I bought a beautiful painting of what I hope my house looks like one day.  Hooray. ,2009,5,5,16
0,2068973913,2009-06-07 15:02:14,"@TheCowboy09  Got that impression from your earlier post, yeah. Sorry your job blows.",2009,6,6,15
0,1986739348,2009-05-31 19:15:03,"I have run out of toilet paper, deodarant, and food. ",2009,5,6,19
1,1573786891,2009-04-21 02:51:21,another new placebo song ,2009,4,1,2
0,1989011181,2009-06-01 00:03:33,@audreymcmanus that sucks they wont let you announce it? ,2009,6,0,0
0,1989445960,2009-06-01 01:34:15,On the way home wishing I had put breaking bad eps on my iPhone to keep me company ,2009,6,0,1
1,2015842892,2009-06-03 05:38:18,"@MancowMuller Oh! That was just wrong! lol.. funny, but wrong. ",2009,6,2,5
0,2202984138,2009-06-16 22:47:37,"Hi, this is my first twitter! I am still upset because I missed out on a Paramore concert in my city and the tickets were only 10 dollars ",2009,6,1,22
1,2067587102,2009-06-07 12:36:31,is going to try to get more people to use twitter ,2009,6,6,12
0,2063899399,2009-06-07 04:30:33,"@Katreeeena Yes, she's a Lucy beagle! Oh, I bet you miss yours. Lucy turned 6 on May 16, I hate thinking she's at the halfway mark! ",2009,6,6,4
0,2003454317,2009-06-02 06:33:46,@CSI_PrintChick twitter is just stupid like that sometimes ,2009,6,1,6
0,2297029287,2009-06-23 09:56:22,"I lost my papu yesterday  at least it was peaceful for him. Gonna go see my mom today for some cheering up. Szeretlek, Papu!",2009,6,1,9
0,2199449524,2009-06-16 17:31:03,"@kamalazmy yeah man i actually watched it awhile ago and kept the tab up and when i refreshed, it said it had been removed ",2009,6,1,17
0,2255468439,2009-06-20 11:18:30,@eyeDu awww  it's so beautiful out here!! hope u get better.,2009,6,5,11
0,2191241605,2009-06-16 04:50:56,work til 1045 then off to take terry III back to the dr. I hate ear infections! I guess we will have to talk about having tubes put in ,2009,6,1,4
0,1970746804,2009-05-30 05:04:00,missin my homie ,2009,5,5,5
1,1883327401,2009-05-22 08:22:30,FollowFriday @sassyandsocial @ecobjet @ecochic @Gremolata the Greenest folks I've ever seen ,2009,5,4,8
1,2051345471,2009-06-05 21:44:12,http://twitpic.com/6q303 - Thank you  @lavishlounge my sordid weekend has begun!,2009,6,4,21
1,2015174675,2009-06-03 03:55:34,"@aguett Oh, that will be a madness in its own right! Keep it up ",2009,6,2,3
1,1468180183,2009-04-07 00:09:03,another jog done  now I will proceed to do some degree standard cutting and sticking,2009,4,1,0
0,2257296744,2009-06-20 14:06:40,OK for some unknown reason my account has yet again been disabled on facebook...Think I am done with the site.  Please pass that along ,2009,6,5,14
0,1932268371,2009-05-26 21:08:22,"@WasabiAnime JAcon was awesome, it's too bad that was the last one ",2009,5,1,21
0,2232778405,2009-06-18 20:22:53,thought tonight was weird and is wondering where katie is ,2009,6,3,20
1,2044406089,2009-06-05 09:18:42,@Khop3 when is she in Chicago? is she playing at the Sox stadium and can we sit in the Jim Beam club again? hahaha ,2009,6,4,9
0,2049478993,2009-06-05 16:57:13,@rikp I installed Win7 version &amp; it worked fine at 1st. But one of the recent updates killed it  sure they will fix soon. may be just me,2009,6,4,16
1,1993058422,2009-06-01 09:45:50,agreeing with @jkl2 that getting a new bike is more fun that getting a new car; plus it is only ~1 car payment versus years of them.  ,2009,6,0,9
0,2044391346,2009-06-05 09:17:22,@EternalScribe *pillows* oh honey ,2009,6,4,9
0,2203090460,2009-06-16 23:00:37,@bsniddles family in town   hard to get on the webs,2009,6,1,23
1,1956341027,2009-05-28 21:40:20,@FRin323 none of that!! I can't wait!!!  so when the big day???,2009,5,3,21
1,1964524494,2009-05-29 14:22:25,@Tephs616 yeah I know! I had a blonde moment there for a sec..... ,2009,5,4,14
1,2061618368,2009-06-06 21:14:51,@jason_mraz when listen to your song Details in the Fabric i usuaslly get chills. i love it ,2009,6,5,21
0,1982429333,2009-05-31 11:11:26,really can't get my head round to studying!  last exam tomorrow tho! ,2009,5,6,11
1,2191323860,2009-06-16 05:01:56,:p ONLY HAVE 1 EXAM LEFT!!!!!!!!!! YAY..... its gunna be easy and summers coming  happy happy &lt;3,2009,6,1,5
0,1983921858,2009-05-31 14:05:42,Feeling very sad that I won't be attending this year's AlabamaSoapMeeting - it'll be the FIRST one I've ever missed.  ,2009,5,6,14
1,1751886518,2009-05-09 20:31:11,@KellyOlexa hey girl  How you doin? Did ya hear my BIG interview? http://kellyg.roneyzone.com ,2009,5,5,20
1,1679349251,2009-05-02 09:08:27,"@klch93 babess, i dunt havva cluee, i just writes to people and hope dey write backk init bludd. ",2009,5,5,9
1,1976560919,2009-05-30 18:26:47,@WalmartSpecials Thanks for the free ice cream ,2009,5,5,18
0,2054080143,2009-06-06 06:30:21,@LauraRIOT Because shit loads of booze is high in calories and.. I have work ,2009,6,5,6
0,1556527467,2009-04-18 23:11:39,I am not too happy with MF Global trading platform ,2009,4,5,23
1,1984617414,2009-05-31 15:27:48,@jacvanek you've got some british in you girl ,2009,5,6,15
1,1997541527,2009-06-01 17:01:53,@fourzerotwo i cant wait ,2009,6,0,17
0,1823939880,2009-05-16 23:29:21,@mommamiea  Haay Pee..I don't know why I am always sick..eto I am in bed resting the whole day. I can't afford to be absent tomorrow  ,2009,5,5,23
0,2187967048,2009-06-15 21:05:03,Im thinking this quarter's finals might honestly push me over the edge to insanity ,2009,6,0,21
1,2062448700,2009-06-06 23:15:43,on the way home from krissy's surprise party. it was a fun night ,2009,6,5,23
1,1554166957,2009-04-18 16:15:07,Hoping that NOTHING going right today so far means that tomorrow will go FAWLESSLY! ,2009,4,5,16
0,1676088000,2009-05-01 21:04:03,"@chickenfootjoe Cool! I saw you at &quot;The Stone&quot; Squares and Billy Satalite, Killer show!! My car got towed that night  but it was worth it.",2009,5,4,21
0,1977430988,2009-05-30 20:57:59,Kyle wants to see Caitlyn.  ,2009,5,5,20
0,2057899952,2009-06-06 13:52:43,@DanielFielding Continue to ignore!! Stick head in sand!!! Poor u ,2009,6,5,13
0,2066267172,2009-06-07 10:11:48,@jesszlatos yeah but now its raining!!  gosh!!I hate this weather.,2009,6,6,10
0,1833057902,2009-05-17 22:10:47,@b50 Damm. I just wish i wasnt so impulsive. I sold most of my shares last week on the rally. Could hav made so much more now ,2009,5,6,22
1,2057728435,2009-06-06 13:33:02,Nevada! Apparently gambling is legal here... Judging by the three casinos on the border!  bonneville salt flats in the rear view finally!,2009,6,5,13
0,2190057727,2009-06-16 01:38:52,had a bad morning ,2009,6,1,1
0,2048902876,2009-06-05 15:58:03,"Hey @SeanKingston I gotta go now  Byee, lov yaa!!! Keep doing what ya do boy!  (SEANKINGSTONTV live &gt; http://ustre.am/2ODN)",2009,6,4,15
0,1882467714,2009-05-22 06:55:39,Heading to work... Be there all day ,2009,5,4,6
0,2064706392,2009-06-07 06:58:28,Did anyone see Gordon Ramsay on Rove?  Did he say nasty things about Tracey Grimshaw again?  ,2009,6,6,6
0,2297985988,2009-06-23 11:06:56,Ouch stung by nettles very very sore ,2009,6,1,11
0,2070963706,2009-06-07 18:35:57,"@dreface i wishhh, until now im baby sitting in grovetown  slightly less glamorous haha",2009,6,6,18
0,1966998005,2009-05-29 18:47:10,Attempting to fix my once beautiful brows. God this burns  http://twitpic.com/687d7,2009,5,4,18
0,1977412813,2009-05-30 20:55:49,"http://twitpic.com/6b9mx - the best pic, but without dougie  hope he'll get better soon!",2009,5,5,20
0,2226903767,2009-06-18 12:31:55,@xoBrandi2009xo Oh that sucks   I don't mind flying actually.,2009,6,3,12
0,2190302257,2009-06-16 02:20:21,fell asleep in yesterdays business due to download lack of sleep  hope it doesnt happen again today!,2009,6,1,2
0,1976685142,2009-05-30 18:46:08,@jaypomo21   I really need to work on my Christianity!  ,2009,5,5,18
0,1686724548,2009-05-03 06:32:48,"@StaceyKaniuk Sounded pretty exciting! Move went smooth, it's the re-organizing that's the killer... still going at it. ",2009,5,6,6
1,1983657292,2009-05-31 13:34:45,wonder what other pixel art i should add to my to-do list ,2009,5,6,13
0,1834784849,2009-05-18 04:11:36,The tuna can just sprayed me  Now I'm gonna smell awesome! ,2009,5,0,4
0,2014600888,2009-06-03 02:04:12,"Hey, LotusNotes, don't you dare ruin my date this evening! ",2009,6,2,2
1,2052333052,2009-06-06 00:22:46,Gettin ready to turn in soon...missing the sound of the rain...gotta hurry up and get one of those rain cds! Nite all ,2009,6,5,0
0,1967534517,2009-05-29 19:45:33,@koenigjg hmm............ i miss you? ,2009,5,4,19
0,2186911705,2009-06-15 19:30:57,Batwing is closed  superman escape it is  http://twitpic.com/7ilnw,2009,6,0,19
1,1969844938,2009-05-30 01:26:42,"@gradymac rumor has it, someone here graduated with a 3.97 b/c of an A- in a 1-credit class. Don't know how true that is, but don't fret. ",2009,5,5,1
1,1834454975,2009-05-18 03:00:10,"@jeffrudell You're a big inspiration to me! Have started many a paper project after reading one of your posts, no need to blush! ",2009,5,0,3
0,2266239808,2009-06-21 08:09:23,All this twittering is making me miss my dad and stepdad wondering who is treating them to a meal over on the west coast  have a good day!,2009,6,6,8
0,2225936569,2009-06-18 11:19:49,@Dfleurtje woo where did u come from?? that scared me ,2009,6,3,11
1,2183072945,2009-06-15 14:00:38,goin the shower while the guys go buy something to eat ,2009,6,0,14
0,1971196222,2009-05-30 06:29:06,"sooo tired! I got donuts this morning, but not enough ",2009,5,5,6
1,1974906693,2009-05-30 14:03:15,"home from work, just gave my dad his birthday present-  the wrestling superstars of the 1980s dvd! ",2009,5,5,14
1,2057852970,2009-06-06 13:47:13,"Ahhh, take that from the beginning on next ",2009,6,5,13
0,2050080139,2009-06-05 18:01:50,I'm working ,2009,6,4,18
0,2185789564,2009-06-15 17:54:32,is trying to un-hate somebody at work. it's just soooo hard. ,2009,6,0,17
